,keyword,page,position,id,type,name,brand,averageRating,manufacturerName,shortDescription,thumbnailUrl,price,currencyUnit
84,iphone,2,41,58S546NYTNQU,Cell Phones,Pre-Owned Apple iPhone 11 64GB Fully Unlocked - Black + Screen Protector (Refurbished: Good),Apple,3.4,,"Just the right amount of everything. A new dual‑camera system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better than ever. It just got a whole lot harder to take a bad photo. All‑new dual‑camera system. Take your photos from wide to ultra wide. A redesigned interface uses the new Ultra Wide camera to show you what’s happening outside the frame — and lets you capture it. Shoot and edit videos as easily as you do photos. It’s the world’s most popular camera, now with a whole new perspective. Shoot and edit the highest-quality video in a smartphone. iPhone 11 shoots beautifully sharp 4K video at 60 fps across all its cameras. The Ultra Wide camera captures four times more scene, so it’s perfect for action shots like your dog catching a frisbee. If you’re recording a performance — say, your kid’s piano recital — when you zoom in, the audio zooms too. And now you can edit videos as easily as you do photos. New Ultra Wide camera. Go big — the new Ultra Wide camera captures four times more scene. Think breathtaking landscapes that go on forever. Capturing the entire stage and crowd at a music festival. And vacation shots that show the whole family — including the views you traveled 11,000 miles for. ntroducing Night mode. Shooting in low light doesn’t have to be a shot in the dark. Night mode is a new feature that turns on automatically for low‑light photos like you’ve never seen. There’s no need for flash, colors are more natural, and photos are brighter. Take portraits to new places. With new kinds of portraits and more lighting controls, the dual cameras in iPhone 11 work together to create stunning images. And Portrait mode now works with everything you love to shoot — that includes your best friends, two‑legged or four. Start shooting video instantly with QuickTake. Take a video simply by holding the shutter while in photo mode. Then swipe to the right to continue recording. If you’re shooting outdoors, A13 Bionic can use machine learning to automatically track a moving subject. Introducing the slofie. Everything looks cooler at 120 fps, even if you’re just saying cheese, waving hi, or tossing your hair in the breeze. And now you can add more of everything to your selfies thanks to the new 12MP TrueDepth camera. Just turn your iPhone to landscape and the camera automatically zooms out to fit more in. The toughest glass in a smartphone. Front glass and back glass are strengthened through a dual ion‑exchange process. Water resistant to twice the depth. iPhone 11 is water resistant up to 2 meters for up to 30 minutes — double the depth of iPhone XR.1. All-day battery life. Hardware and software work together to get the most out of your battery. And thanks to fast‑charge capability, you can recharge in less time. Both iPhone 11 and iPhone 11 Pro have the fastest chip ever in a smartphone. A13 Bionic is so powerful, everything you do is fast and fluid. It also works in the most power‑efficient way possible, so your battery lasts longer. In fact, A13 Bionic is so advanced, it’s years ahead of the pack. The most secure facial authentication in a smartphone. Face ID lets you unlock your iPhone instantly, and it’s even more secure than Touch ID. With just a glance you can sign in to apps, access accounts, and pay with Apple Pay. And setting it up is quick and simple. Every feature in iPhone is designed to protect your personal information. Face ID doesn’t store or share your photo. When you send an iMessage or make a FaceTime call, your data is encrypted. And Maps tells you where you’re going without sharing where you’ve been. iPhone holds its value longer. Every iPhone is engineered with premium materials and built to last. But when it’s finally time to let go — we feel you — trade it in for your next iPhone. Your old one will be recycled or go to a new owner.",https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-11-64GB-Fully-Unlocked-Black-Screen-Protector-Refurbished-Good_c43556d4-0965-4ebe-a28b-b66102d36572.d012f13cc513f5dfc7eb66e845cd75a2.jpeg,254.0,USD
85,iphone,2,40,16S30F80NAEG,Cell Phones,"Restored Apple iPhone X 256GB, Space Gray - Unlocked LTE (Refurbished)",Apple,3.5,,"iPhone x features an all-screen design with a 5.8-Inch super Retina HD display with HDR and true tone. Face ID lets you unlock and use Apple pay with just a glance. Powered by A11 Bionic, the most powerful and smartest chip ever in a smartphone. Supports augmented reality experiences in games and apps.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-X-256GB-Space-Gray-Unlocked-LTE-Refurbished_af3e5cad-7ac3-4742-b0ff-a2cecd244918.d37bc3f483e54a73bb303bbba3c7b6d8.jpeg,199.95,USD
86,iphone,2,39,3RUP2C0AY9E8,Cell Phones,Pre-Owned iPhone 12 Pro - Carrier Unlocked -128GB Silver (Refurbished: Good),Apple,4.4,,"This Apple iPhone 12 Pro has been professionally Refurbished to working order by an approved vendor. Manufacturer Refurbished Grade B Fully Functional in Excellent Working Condition. 8/10 Cosmetic Rating. Fully Unlocked compatible with all carriers. All iPhone 12 Pro models have a haptic-touch capable 6.1"" (diagonal) ""Super Retina XDR"" display (2532x1170, 460 PPI, 800 nits max brightness) that occupies nearly the entire front of the device. It has four cameras. On the front -- tucked in the ""notch"" -- is a ""True Depth"" camera that in addition to supporting ""Advanced Face ID"" identification functionality, takes 12-megapixel photos, shoots 4K video, and has software support for Portrait mode, Portrait Lighting, and more. The rear packs a 4K video-capable ""pro-12-megapixel camera system"" with three cameras -- Ultra Wide (f/2.4 aperture, 120-degree field of view), Wide (f/1.6 aperture), and Telephoto (f/2.0 aperture). Apple notes that the iPhone 12 Pro provides ""computational photography"" features that improve low-light performance and reduce noise compared to earlier iPhone models. The iPhone 12 Pro uses a partially ""surgical grade"" stainless steel case with flat polished stainless steel sides and has a glass front and back. The front has a ""Ceramic Shield"" cover for improved durability and the back has an integrated ""MagSafe"" magnetic charging connection. It is splash, water, and dust-resistant to the IP68 standard (maximum depth of 6 meters up to 30 minutes). Internally, the iPhone 12 Pro is powered by a 64-bit 3.0 GHz ""Apple A14 Bionic"" processor with six cores -- two performance cores and four high-efficiency cores -- and a 16-core Neural Engine. It has 6 GB of RAM and 128 GB, of flash storage. It also supports 802.11ax Wi-Fi 6 with 2x2 mimo, 5G wireless, Bluetooth 5.0, Ultra-Wideband ""for spatial awareness,"" NFC for Apple Pay, ""Express Cards with power reserve"" for compatible transit systems, a LiDAR scanner, and dual SIMs (one hardware nano-SIM and one software-based eSIM).",https://i5.walmartimages.com/seo/Pre-Owned-iPhone-12-Pro-Carrier-Unlocked-128GB-Silver-Refurbished-Good_7bb425fe-1600-4158-863e-a57c255020ab.cdf4e89b0650e78b103d6ade45ba0159.jpeg,399.99,USD
87,iphone,2,38,7JULZA2VYHD0,Cell Phones,Pre-Owned Apple iPhone 13 Pro Max - 128GB - Sierra Blue - Unlocked - Excellent Condition,Apple,4.1,,Apple iPhone 13 Pro Max 128GB Sierra Blue (Unlocked) Refurbished - Grade B/Z,https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-13-Pro-Max-128GB-Sierra-Blue-Unlocked-Excellent-Condition_099d5580-8bc9-4e2c-903e-67ba7711800c.607b694024597858d5834f17c24a50e1.jpeg,679.97,USD
88,iphone,2,37,3JV5ZRC8VIOW,Cell Phones,Apple iPhone 11 64GB Fully Unlocked (Verizon + Sprint GSM Unlocked) - Black ( ‚Äì ) (Refurbished: Fair),Apple,3.4,,"Just the right amount of everything. A new dual‑camera system captures more of what you see and love. The fastest chip ever in a smartphone and all‑day battery life let you do more and charge less. And the highest‑quality video in a smartphone, so your memories look better than ever. It just got a whole lot harder to take a bad photo. All‑new dual‑camera system. Take your photos from wide to ultra wide. A redesigned interface uses the new Ultra Wide camera to show you what’s happening outside the frame — and lets you capture it. Shoot and edit videos as easily as you do photos. It’s the world’s most popular camera, now with a whole new perspective. Shoot and edit the highest-quality video in a smartphone. iPhone 11 shoots beautifully sharp 4K video at 60 fps across all its cameras. The Ultra Wide camera captures four times more scene, so it’s perfect for action shots like your dog catching a frisbee. If you’re recording a performance — say, your kid’s piano recital — when you zoom in, the audio zooms too. And now you can edit videos as easily as you do photos. New Ultra Wide camera. Go big — the new Ultra Wide camera captures four times more scene. Think breathtaking landscapes that go on forever. Capturing the entire stage and crowd at a music festival. And vacation shots that show the whole family — including the views you traveled 11,000 miles for. ntroducing Night mode. Shooting in low light doesn’t have to be a shot in the dark. Night mode is a new feature that turns on automatically for low‑light photos like you’ve never seen. There’s no need for flash, colors are more natural, and photos are brighter. Take portraits to new places. With new kinds of portraits and more lighting controls, the dual cameras in iPhone 11 work together to create stunning images. And Portrait mode now works with everything you love to shoot — that includes your best friends, two‑legged or four. Start shooting video instantly with QuickTake. Take a video simply by holding the shutter while in photo mode. Then swipe to the right to continue recording. If you’re shooting outdoors, A13 Bionic can use machine learning to automatically track a moving subject. 
Introducing the slofie. Everything looks cooler at 120 fps, even if you’re just saying cheese, waving hi, or tossing your hair in the breeze. And now you can add more of everything to your selfies thanks to the new 12MP TrueDepth camera. Just turn your iPhone to landscape and the camera automatically zooms out to fit more in. The toughest glass in a smartphone. Front glass and back glass are strengthened through a dual ion‑exchange process. Water resistant to twice the depth. iPhone 11 is water resistant up to 2 meters for up to 30 minutes — double the depth of iPhone XR.1. All-day battery life. Hardware and software work together to get the most out of your battery. And thanks to fast‑charge capability, you can recharge in less time. Both iPhone 11 and iPhone 11 Pro have the fastest chip ever in a smartphone. A13 Bionic is so powerful, everything you do is fast and fluid. It also works in the most power‑efficient way possible, so your battery lasts longer. In fact, A13 Bionic is so advanced, it’s years ahead of the pack. The most secure facial authentication in a smartphone. Face ID lets you unlock your iPhone instantly, and it’s even more secure than Touch ID. With just a glance you can sign in to apps, access accounts, and pay with Apple Pay. And setting it up is quick and simple. Every feature in iPhone is designed to protect your personal information. Face ID doesn’t store or share your photo. When you send an iMessage or make a FaceTime call, your data is encrypted. And Maps tells you where you’re going without sharing where you’ve been. iPhone holds its value longer. Every iPhone is engineered with premium materials and built to last. But when it’s finally time to let go — we feel you — trade it in for your next iPhone. Your old one will be recycled or go to a new owner.",https://i5.walmartimages.com/seo/Apple-iPhone-11-64GB-Fully-Unlocked-Verizon-Sprint-GSM-Unlocked-Black-Refurbished-Fair_c43556d4-0965-4ebe-a28b-b66102d36572.d012f13cc513f5dfc7eb66e845cd75a2.jpeg,234.96,USD
89,iphone,2,36,2D7OUZSC10TW,Cell Phones,Pre-Owned Apple iPhone 11 Pro - Carrier Unlocked - 256GB Silver (Refurbished: Good),Apple,3.7,,"5.8-inch Super Retina XDR OLED displayWater and dust resistant (4 meters for up to 30 minutes, IP68)Triple-camera system with 12MP Ultra Wide, Wide, and Telephoto cameras; Night mode, Portrait mode, and 4K video up to 60fps12MP TrueDepth front camera with Portrait Mode, 4K video, and Slo-MoFace ID for secure authentication and Apple PayA13 Bionic chip with third-generation Neural EngineFast charge with 18W adapter includedWireless chargingiOS 13 with Dark Mode, new tools for editing photos and video, and brand new privacy features",https://i5.walmartimages.com/seo/Pre-Owned-Apple-iPhone-11-Pro-Carrier-Unlocked-256GB-Silver-Refurbished-Good_87a3fa17-bbb2-4130-9abe-b46167d2e729.34290b186e8ee733d46cdfaab5f5d686.jpeg,359.95,USD
90,iphone,2,35,2HMQ9E2N2TQH,Cell Phones,Apple iPhone 12 Mini 64GB Blue (Unlocked) Used Grade B,Apple,3.5,,"5.4-inch Super Retina XDR display5G for superfast downloads and high-quality streamingA14Bionic chipAdvanceddual-camera system with 12MP Ultra Wide and Wide cameras; Night mode, DeepFusion, Smart HDR 3, 4K Dolby Vision HDR recording12MPTrueDepth front camera with Night mode, 4K Dolby Vision HDR recordingIndustry-leadingIP68 water resistanceiPhone12 Mini64GBBlueUsedUnlocked for all carriers",https://i5.walmartimages.com/seo/Apple-iPhone-12-Mini-64GB-Blue-Unlocked-Used-Grade-B_504f878a-190d-4ab8-a987-bd1f89537eab.1bd2e9adb858ec3834e4d9d70f49cd0e.jpeg,254.0,USD
91,iphone,2,34,4RYYOM0RAPH5,Cell Phones,iPhone XR 64GB Black (Unlocked) Used Grade B,iPhone,4.4,,iPhone XR 64GB Black (Unlocked) Used,https://i5.walmartimages.com/seo/iPhone-XR-64GB-Black-Unlocked-Used-Grade-B_cbb8cc21-c655-4bc9-b6eb-acd5f2921ae0.6aff493add38e610f7c5d5c7bcb4db44.jpeg,179.98,USD
92,iphone,2,33,7525YO17K2U9,Cell Phones,Restored Apple iPhone 11 128GB Black Fully Unlocked (USED),Apple,3.6,,"Shoot 4K videos, beautiful portraits, and sweeping landscapes with the all-new dual-camera system. Capture your best low-light photos with Night mode. See true-to-life color in your photos, videos, and games on the 6.1-inch Liquid Retina display. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. Do more and charge less with all-day battery life. And worry less with water resistance up to 2 meters for 30 minutes. Phones are in Excellent Condition and are 100% Functional. These phones will not be in the original packaging and include Brand New Non OEM MFI certified power cable and UL approved power adapter. Headphones are not included. These phones are Fully Unlocked and are Compatible with all major U.S. carriers, including Verizon, ATT, and T-Mobile. All Phones have been fully tested and are in excellent working order. Device may show some light scuffs or scratch marks from handling.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-11-128GB-Black-Fully-Unlocked-USED_c68821b5-8d21-4275-91c0-ccbecfc3e7ff.19fb787c5f4ecbaca4c04305de42826e.jpeg,279.0,USD
93,iphone,2,32,14NEGS9A0O4E,Cell Phones,"Boost Mobile iPhone 11, 64 gb, White - Prepaid Smartphone",Boost Mobile,4.6,,"Boost Mobile iPhone 11, 64 GB, White - Prepaid Smartphone - Shoot 4K videos, beautiful portraits, and sweeping landscapes with the all-new dual-camera system. Capture your best low-light photos with Night mode. See true-to-life color in your photos, videos, and games on the 6.1-inch Liquid Retina display.  Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. Do more and charge less with all-day battery life.  And worry less with water resistance up to 2 meters for 30 minutes.",https://i5.walmartimages.com/seo/Boost-Mobile-iPhone-11-64-gb-White-Prepaid-Smartphone_3802ff7f-445c-4f51-a523-ba008b7ee5ea.46f077e3afa828ec39ea965eb6baf242.jpeg,315.0,USD
94,iphone,2,31,1264NU15JN4L,Cell Phones,Restored Apple iPhone 11 64GB Black Fully Unlocked Smartphone (Refurbished),Apple,3.5,,"Shoot 4K videos, beautiful portraits, and sweeping landscapes with the all-new dual-camera system. Capture your best low-light photos with Night mode. See true-to-life color in your photos, videos, and games on the 6.1-inch Liquid Retina display. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. Do more and charge less with all-day battery life. And worry less with water resistance up to 2 meters for 30 minutes. Phones are in Excellent Condition and are 100% Functional. These phones will not be in the original packaging and include Brand New Non OEM MFi certified power cable and UL approved power adapter. Headphones are not included. These phones are Fully Unlocked and are Compatible with all major U.S. carriers, including Verizon, AT&T, and T-Mobile. All Phones have been fully tested and are in excellent working order. Device may show some light scuffs or scratch marks from handling.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-11-64GB-Black-Fully-Unlocked-Smartphone-Refurbished_9feda82b-c37b-4405-846c-76a929d52485.28de07cdb1da8a16928c0b2bf47526ea.jpeg,234.0,USD
95,iphone,2,30,5IB1CF4P5SXW,Cell Phones,Restored Apple iPhone 14 - Carrier Unlocked - 128 GB Blue - MQ3W3LL/A (Refurbished),Apple,4.4,,"&lt;p&gt;This item is in good condition, showing signs of use from normal wear. It is backed by a 1 year warranty. It is fully functional and has been professionally refurbished, inspected and cleaned to good condition. This product has been determined fully functional by our industry leading 30+ point functionality inspection. UL approved power adapter and charging cable are included. This product will not come in its original packaging; Headphones, SIM card and manual will not be included.&lt;/p&gt;&lt;p&gt;Introducing the Apple iPhone 14, the epitome of innovation and elegance in the palm of your hand. With its sleek design, stunning display, and powerful performance, this device takes your smartphone experience to new heights. The iPhone 14 features an advanced A15 Bionic chip, ensuring lightning-fast speed and seamless multitasking. Capture every moment in lifelike detail with the improved camera system, delivering professional-quality photos and videos. The immersive Super Retina XDR display showcases vibrant colors and sharp visuals, bringing your content to life. With enhanced security features, including Face ID, your data and privacy are protected like never before.&lt;/p&gt;",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-14-Carrier-Unlocked-128-GB-Blue-MQ3W3LL-A-Refurbished_e8188789-4dae-49d5-bdc5-265809475ced.de4d554126a73b08203176f71080fc6c.jpeg,570.0,USD
96,iphone,2,29,1Y0ZQ71O3Q4U,Cell Phones,Restored Apple iPhone 11 Pro - Carrier Unlocked - 256 GB Space Gray (Refurbished),Apple,3.2,,"Shoot 4K videos, beautiful portraits, and sweeping landscapes with the all-new dual-camera system. Capture your best low-light photos with Night mode. See true-to-life color in your photos, videos, and games on the 5.8-inch Liquid Retina display. Experience unprecedented performance with A13 Bionic for gaming, augmented reality (AR), and photography. Do more and charge less with all-day battery life. And worry less with water resistance up to 2 meters for 30 minutes. Phones are in Excellent Condition and are 100% Functional. These phones will not be in the original packaging and include Brand New Non OEM MFI certified power cable and UL approved power adapter. Headphones are not included. These phones are Fully Unlocked and are Compatible with all major U.S. carriers, including Verizon, ATT, and T-Mobile. All Phones have been fully tested and are in excellent working order. Device may show some light scuffs or scratch marks from handling.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-11-Pro-Carrier-Unlocked-256-GB-Space-Gray-Refurbished_a96d32bf-e73d-4965-a8f6-270d866af435.dc1da6f963ccd1b923daa626dd7e08b2.jpeg,359.95,USD
97,iphone,2,28,3O4ZWZ1U27IW,Cell Phones,iPhone XR 128GB Black (Unlocked) (Refurbished: Good),iPhone,2.8,,iPhone XR 128GB Black (Unlocked) Used,https://i5.walmartimages.com/seo/iPhone-XR-128GB-Black-Unlocked-Refurbished-Good_c8c14f52-d0e0-4336-a309-4e37a936d6fc.d22307e49c956ad0034b6f83a8541b30.jpeg,219.0,USD
98,iphone,2,27,599XAOECZVUD,Cell Phones,Restored Apple iPhone 13 128GB Unlocked (Refurbished),Apple,4.1,,Apple iPhone 13 128GB Green CDMA/GSM - Grade B/Z,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-13-128GB-Unlocked-Refurbished_a993eca0-b789-4fe3-9721-2ed4c4530dd8.648c8a68fc80884198d5b3a944743dc3.jpeg,449.0,USD
99,iphone,2,26,3T97GM1ULVDZ,Cell Phones,Restored Apple iPhone 11 Pro Max - Carrier Unlocked - 64GB Space Gray (Refurbished),Apple,,,Apple iPhone 11 Pro Max 64GB GSM/CDMA Space Grey Smartphone - B/Z,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-11-Pro-Max-Carrier-Unlocked-64GB-Space-Gray-Refurbished_a96d32bf-e73d-4965-a8f6-270d866af435.dc1da6f963ccd1b923daa626dd7e08b2.jpeg,384.99,USD
100,iphone,2,25,3BAK8PG6YWZQ,Cell Phones,Restored iPhone 12 64GB Blue Fully Unlocked (Refurbished),Apple,3.7,,"This Apple iPhone 12 has been professionally restored to working order by an approved vendor. Manufacturer Refurbished Grade B Fully Functional in Excellent Working Condition. 8/10 Cosmetic Rating. Fully Unlocked compatible with all carriers. Internally, the iPhone 12 is powered by a 64-bit 3.0 GHz ""Apple A14 Bionic"" processor with six cores -- two performance cores and four high-efficiency cores -- and a 16-core Neural Engine. It has 4 GB of RAM, 128GB of flash storage.",https://i5.walmartimages.com/seo/Restored-iPhone-12-64GB-Blue-Fully-Unlocked-Refurbished_d804ea56-a96f-457d-84d9-6b792e1e32a7.d9833182f144c4cab783931fbdd14d96.jpeg,294.97,USD
101,iphone,2,24,6JOWPJARCBT1,Cell Phones,"Restored Apple iPhone 8 Plus 64GB, Space Gray - Unlocked GSM (Refurbished)",Apple,3.8,,"iPhone 8 Plus is a new generation of iPhone. Designed with most durable glass and a stronger aerospace-grade aluminum band. Charges wirelessly, resists water and dust. A 5.5-inch Retina HD display with True Tone.A 12MP dual cameras offer improved Portrait mode and new Portrait Lighting.4 Powered by A11 Bionic, a most powerful smartphone chip. Supports augmented reality experiences in games and apps. With iPhone 8 Plus, intelligence has never looked better.",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-8-Plus-64GB-Space-Gray-Unlocked-GSM-Refurbished_4564bc8a-3c91-4616-aaa3-dacbcea6bcb2.f3b782e6ddf64504af6374505ea1b7d1.jpeg,170.0,USD
102,iphone,2,23,22KGR8OUJYOP,Cell Phones,Apple iPhone 11 Pro 64GB Space Gray Fully Unlocked B Grade Used Smartphone,Apple,,,"5.8-inch All-Screen OLED Multi-Touch DisplayWater- and dust-resistant (4m for up to 30 minutes, IP68)Triple-camera system with 12.0MP ultrawide, wide, and telephoto cameras; Night mode, Portrait mode, and 4K video up to 60 fpsFace ID for secure authentication and Apple PayA13 Bionic chip with third-generation Neural EngineiOS 13 with Dark mode, new tools for editing photos and video, and brand-new privacy features",https://i5.walmartimages.com/seo/Apple-iPhone-11-Pro-64GB-Space-Gray-Fully-Unlocked-B-Grade-Used-Smartphone_bedbab21-93b3-4414-84f0-829b675cbfdb_1.19ecafb270a2cad65a1192bfba81d563.jpeg,299.97,USD
103,iphone,2,22,3S6CU44F2E7L,Cell Phones,Restored Apple iPhone 12 Pro - Carrier Unlocked - 128GB Pacific Blue (Refurbished),Apple,2.3,,"This Apple iPhone 12 Pro has been professionally Refurbished to working order by an approved vendor. It is in Perfect Working Condition with a 9/10 Cosmetic Rating. Fully Unlocked compatible with all carriers. All iPhone 12 Pro models have a haptic-touch capable 6.1"" (diagonal) ""Super Retina XDR"" display (2532x1170, 460 PPI, 800 nits max brightness) that occupies nearly the entire front of the device. It has four cameras. On the front -- tucked in the ""notch"" -- is a ""True Depth"" camera that in addition to supporting ""Advanced Face ID"" identification functionality, takes 12-megapixel photos, shoots 4K video, and has software support for Portrait mode, Portrait Lighting, and more. The rear packs a 4K video-capable ""pro-12-megapixel camera system"" with three cameras -- Ultra Wide (f/2.4 aperture, 120-degree field of view), Wide (f/1.6 aperture), and Telephoto (f/2.0 aperture). Apple notes that the iPhone 12 Pro provides ""computational photography"" features that improve low-light performance and reduce noise compared to earlier iPhone models. The iPhone 12 Pro uses a partially ""surgical grade"" stainless steel case with flat polished stainless steel sides and has a glass front and back. The front has a ""Ceramic Shield"" cover for improved durability and the back has an integrated ""MagSafe"" magnetic charging connection. It is splash, water, and dust-resistant to the IP68 standard (maximum depth of 6 meters up to 30 minutes). Internally, the iPhone 12 Pro is powered by a 64-bit 3.0 GHz ""Apple A14 Bionic"" processor with six cores -- two performance cores and four high-efficiency cores -- and a 16-core Neural Engine. It has 6 GB of RAM and 128 GB, of flash storage. It also supports 802.11ax Wi-Fi 6 with 2x2 MIMO, 5G wireless, Bluetooth 5.0, Ultra-Wideband ""for spatial awareness,"" NFC for Apple Pay, ""Express Cards with power reserve"" for compatible transit systems, a LiDAR scanner, and dual SIMs (one hardware nano-SIM and one software-based eSIM).",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-12-Pro-Carrier-Unlocked-128GB-Pacific-Blue-Refurbished_119bd311-0cba-454f-b287-34bf41728c67.b87dc3ac05774e211018fbe915e14eba.jpeg,424.95,USD
104,iphone,2,21,3NYSEQ77N2NO,Cell Phones,Apple iPhone 12 64GB 128GB 256GB All Colors - Factory Unlocked Cell Phones - Good Condition,Apple,2.6,,Apple iPhone 12 64GB 128GB 256GB All Colors - Factory Unlocked Cell Phones - Good Condition,https://i5.walmartimages.com/seo/Apple-iPhone-12-64GB-128GB-256GB-All-Colors-Factory-Unlocked-Cell-Phones-Good-Condition_5a04fa23-da61-462b-8fb2-e6c739b14c40.035260aa21e0bedf72ba6d81e4e7f57b.jpeg,273.0,USD
105,iphone,2,20,1DAN3XUXH5IX,Cell Phones,Apple iPhone X 64GB Unlocked GSM Phone w/ Dual 12MP Camera - Space Gray (Used),Apple,4.2,,"Our vision has always been to create an iPhone that is entirely screen. One so immersive the device itself disappears into the experience. And so intelligent it can respond to a tap, your voice, and even a glance. With iPhone X, that vision is now a reality. Say hello to the future.",https://i5.walmartimages.com/seo/Apple-iPhone-X-64GB-Unlocked-GSM-Phone-w-Dual-12MP-Camera-Space-Gray-Used_15c2b968-bb85-41a4-9292-b017f78fe797.a66ebbf32b6d53b6d6eb14c47434ac04.jpeg,191.61,USD
106,iphone,2,19,4AK8I2MS1B9E,Cell Phones,Apple iPhone 8 64GB GSM Unlocked Phone 12MP Camera - Space Gray (Used),Apple,3.5,,"iPhone 8 introduces an all new glass design. The world's most popular camera, now even better. The smartest, most powerful chip ever in a smartphone. Wireless charging that’s truly effortless. And augmented reality experiences never before possible. iPhone 8. A new generation of iPhone.",https://i5.walmartimages.com/seo/Apple-iPhone-8-64GB-GSM-Unlocked-Phone-12MP-Camera-Space-Gray-Used_86f79c87-5730-49bd-a9c2-1a9367c24518.4dfff9def878547f484a5f4d569195e3.jpeg,104.46,USD
107,iphone,2,18,6J1WOGTCV04P,Cell Phones,Restored Apple iPhone 12 Pro Max 128GB Graphite Fully unlocked GSM & CDMA (Refurbished),Apple,4.1,,"&lt;div class=&quot;mb3&quot; style=&quot;box-sizing: border-box; margin-bottom: 16px;&quot;&gt;&lt;span class=&quot;f6 mid-gray lh-title overflow-visible db w_N&quot; style=&quot;-webkit-box-orient: vertical; display: block; overflow: visible; line-height: 1.25; color: rgb(70, 71, 74); font-size: 14px; padding-bottom: 0em; margin-bottom: 0em;&quot;&gt;&lt;div class=&quot;dangerous-html mb3&quot; style=&quot;box-sizing: border-box; margin-bottom: 16px;&quot;&gt;Refurbished Apple iPhone 12 Pro Max 128GB Graphite Fully unlocked GSM &amp;amp; CDMA Grade A-&lt;/div&gt;&lt;div&gt;&lt;/div&gt;&lt;/span&gt;&lt;/div&gt;&lt;div class=&quot;w_3 w_7 bn bg-transparent dark-gray pa0 sans-serif mb3 lh-copy&quot; style=&quot;box-sizing: border-box; border-radius: 0.25rem; border-style: none; border-width: 0px; flex: 1 1 0%; font-family: Bogle, &amp;quot;Helvetica Neue&amp;quot;, Helvetica, Arial, sans-serif; font-size: 0.875rem; justify-content: space-between; line-height: 1.5; padding: 0px; width: 768.656px; display: flex; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; border-color: rgb(239, 142, 146) rgb(239, 142, 146) rgb(239, 142, 146) rgb(222, 28, 36); color: rgb(46, 47, 50); margin-bottom: 16px;&quot;&gt;&lt;div class=&quot;w_4&quot; style=&quot;box-sizing: border-box; display: flex;&quot;&gt;&lt;span class=&quot;w_5&quot; style=&quot;margin-right: 0.5rem;&quot;&gt;&lt;svg fill=&quot;currentColor&quot; height=&quot;1em&quot; viewBox=&quot;0 0 16 16&quot; width=&quot;1em&quot; xmlns=&quot;http://www.w3.org/2000/svg&quot; aria-hidden=&quot;true&quot; role=&quot;presentation&quot; style=&quot;font-size: 1rem; vertical-align: -0.175em;&quot;&gt;&lt;path d=&quot;M8 1a7 7 0 1 1 0 14A7 7 0 0 1 8 1zm0 1.2a5.8 5.8 0 1 0 0 11.6A5.8 5.8 0 0 0 8 2.2zm0 8.698a.602.602 0 1 1 0 1.204.602.602 0 0 1 0-1.204zM8 3.9a.6.6 0 0 1 .592.503L8.6 4.5v5.14a.6.6 0 0 1-1.192.098L7.4 9.641V4.5a.6.6 0 0 1 .6-.6z&quot; fill-rule=&quot;evenodd&quot;&gt;&lt;/path&gt;&lt;/svg&gt;&lt;/span&gt;&lt;/div&gt;&lt;/div&gt;",https://i5.walmartimages.com/seo/Restored-Apple-iPhone-12-Pro-Max-128GB-Graphite-Fully-unlocked-GSM-CDMA-Refurbished_1bcb10f2-38a6-48f3-9db0-86998b77edd9.7ef1bf1a1dd9f22be64302816b4dd8fc.jpeg,509.0,USD
108,iphone,2,16,3KW57ANT5OE8,Cell Phones,Restored Apple iPhone 14 Pro - Carrier Unlocked - 128GB Deep Purple - MQ0E3LL/A (Refurbished),Apple,3.9,,Apple iPhone 14 Pro 128GB Deep Purple Unlocked Excellent Condition,https://i5.walmartimages.com/seo/Restored-Apple-iPhone-14-Pro-Carrier-Unlocked-128GB-Deep-Purple-MQ0E3LL-A-Refurbished_1385d15c-17b0-4392-8fc1-414cae1a51ed.75f6972b7faabe8490df9e82084adf01.jpeg,749.0,USD
